username,post_type,display_url,short_url,is_video,edge_media_to_caption,edge_media_to_comment,comments,taken_at_timestamp,edge_liked_by,edge_media_to_tagged_users,video_view_count,video_play_count
chankimberly,GraphVideo,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/300702225_766949311299273_3593239732732981141_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=FLw386BmG4wAX-dllgG&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfB3TgR7vbuPlkDVuvbOFi3rnWdCKShkDuCmWyuyyuT5TQ&oe=6372A4CC&_nc_sid=83d603,Chjsib-FQPT,1.0,"Slowly living the smol dream as a self-taught designer - something I never thought would have been possible when I was younger (I only thought I’d be famous after death like Van Gogh and the gang lol)

But seeing so many up-and-coming as well as established artists in Singapore today has definitely been an eye-opener and inspiration to me! Levelling up in the local scene to me has got to be the breaking down of expectations of what a career is or has to be, especially in the creative industry - be it arts, music, etc.

Forever Faster, Stronger, Better Together with my #PUMASG +65 Crew @minhuahahaha @jeremykieran @song_uiyoung @timotheeyjw @toshrock

So ecstatic to be part of this creative community, as we celebrate the launch of PUMA’s flagship store! The new PUMA 313@somerset flagship store is now open, head down to check out the new space!",14.0,"[{'node': {'id': '18153784051249544', 'text': 'Bean 😍', 'created_at': 1661163865, 'did_report_as_spam': False, 'owner': {'id': '940019', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-19/310845144_630006008768525_5305684272098594127_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vnCO24OfOvsAX8X_s71&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDpM_TmaOpbX5Kj0nb7q8jO1LtVosP9a0JQ_q2Cpz-l6A&oe=6374E1A4&_nc_sid=83d603', 'username': 'alison.carroll'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17979581524617423', 'text': '@alison.carroll u too 😍😚\U0001f90d', 'created_at': 1661398149, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '18072081124310649', 'text': '😍😍😍 too little Kim screen time !!! :-( want mOre 🥺', 'created_at': 1661164340, 'did_report_as_spam': False, 'owner': {'id': '220730400', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/43063022_2174253176167352_7487221267968294912_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=QrJ1h9mogxAAX9sxPw1&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBGRaF2bS2palN8ZGF-Oa8lDdR2aOTu1WjZC8y0DbyYjg&oe=6375E0AF&_nc_sid=83d603', 'username': 'shannonsiaster'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 2}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '18250645684108421', 'text': '@shannonsiaster hahahaha luv u', 'created_at': 1661398108, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17845015514824986', 'text': 'Bravo !!', 'created_at': 1661164950, 'did_report_as_spam': False, 'owner': {'id': '1097889433', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-19/308718862_137393355672925_3368235810551203776_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BUQ71wpJN2sAX9OupY-&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAEUeh8E7XkdqyeuvSRmnJyAdqGsBgRa8IfgMoDnS3enA&oe=6375104C&_nc_sid=83d603', 'username': 'auntiedolly5757'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '18181148977210579', 'text': '@auntiedolly5757 thanks Aunty Dolly! 💛', 'created_at': 1661398130, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17939848775481166', 'text': 'Ahhyou babesss 😍❤️❤️ keep going 🥰💕 and yes need more Kim power in this!', 'created_at': 1661166238, 'did_report_as_spam': False, 'owner': {'id': '7261874131', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/67701245_529283484478235_2167809116871852032_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Aq6-zwR22k4AX862FXN&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDGBzeObHCkhxDA_jGN7GYuIuQDS7_PTBsqddW253stFw&oe=6374D061&_nc_sid=83d603', 'username': 'mrsytooge'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17955475879992116', 'text': '@mrsytooge ❤️❤️', 'created_at': 1661398100, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17979176329617318', 'text': '👏👏😍', 'created_at': 1661166583, 'did_report_as_spam': False, 'owner': {'id': '25954574', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-19/292610489_1758179511184481_3567557707117419932_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=MsSVTIwOw_4AX9Ecnu4&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfCPnKY8Kk_X7qwDOZEiyDftqvXqHdpSaytTuPmegOFZwA&oe=63754ED5&_nc_sid=83d603', 'username': 'felicopterr'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17936672741358829', 'text': '@felicopterr 😚😚😚', 'created_at': 1661398163, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17948375411124312', 'text': '😍', 'created_at': 1661166691, 'did_report_as_spam': False, 'owner': {'id': '9456650', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-19/305565154_1294101858005333_1392426154632243583_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=IFp8r5qOBDcAX9OR2JD&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAfjpHwe-_au3Xhh5EzLUNnCmJE2lKlC9Gp4LPGHWtBEA&oe=6376AFA3&_nc_sid=83d603', 'username': 'xinlinnn'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17992380211524821', 'text': '@xinlinnn 🥰🥰', 'created_at': 1661398157, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17935363610236892', 'text': 'Your cover frame is how cool 💛', 'created_at': 1661431575, 'did_report_as_spam': False, 'owner': {'id': '808892', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/70768349_441541630048544_2211241204853506048_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=3ISQEY101d4AX_n8TDc&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfCvFs5ETkimW2IT1_beONwAhRoBp2T7bQEABA1aRv1-fg&oe=6376594F&_nc_sid=83d603', 'username': 'aarikalee'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17923632395408969', 'text': '@AARIKALEE 🥺💛 happy to still have some muscle memory hahahaha', 'created_at': 1661477927, 'did_report_as_spam': False, 'owner': {'id': '43545502', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-19/96013036_187661115614424_2179357184419168256_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hVUOmd39FUYAX-IrF68&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfBJR0LJuXh6Zu4aVzkgwqVazWP6kb9kMXwqJRKmHfjtDQ&oe=6374DDDB&_nc_sid=83d603', 'username': 'chankimberly'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False}}]}}}]",1661162707.0,305.0,[],6129.0,22415.0
